"COMMENT_ID","AUTHOR","DATE","CONTENT","VIDEO_NAME","CLASS"
1091,"Vena Veno",2014-09-17 22:22:44,"She loves Vena. trojmiasto.pl/Vena-Bus-Taxi-o59253.html﻿","Katy Perry - Roar",1
1092,"liliana ciancio",2015-05-21 14:52:58.65,"Wanderfol is love or miusic﻿","Shakira - Waka Waka",0
1093,"youngj",2014-10-29 11:28:58,"People who believe in Illuminati are stupid the same people believe that  911 was made by the American government﻿","Katy Perry - Roar",0
1094,"조윤기",2015-03-21 18:25:05.665,"like this comment if you&#39;re watching this video when big bang happened<br />i do﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1095,"A Way With Words",NA,"Check out our cover of this song!","Eminem - Love The Way You Lie ft. Rihanna",1
1096,"latisha garcia",2015-03-09 00:33:08.463,"Check out this playlist on YouTube: I tried﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1097,"Chewwy Moriarty",2014-10-21 20:53:49,"I love this song﻿","Katy Perry - Roar",0
1098,"Like👑A👑Boss (Chloe that pony lover)",2015-05-26 16:56:19.78,"I fuckin love this song!<br /><br /><br />After, I&#39;m sexy and I know it ﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1099,"Ciasteczko ;*",2015-05-26 17:56:36.413,"LMFAO best songs ever!﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1100,"Abdullah Fawzi",2015-05-25 06:25:22.319,"coby this USL and past :<br /><a href=""http://adf.ly"">http://adf.ly</a> /1HmVtX<br />delete space after y﻿","Shakira - Waka Waka",1
1101,"Sean Gormaly",2015-05-27 01:47:25.865,"Is that Charlie from lost?﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1102,"Dávid Baranovič",2014-07-23 11:57:11.271,"every bady yust have a good time﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1103,"Ed Diamond",2014-10-17 16:41:35,"Man she is hot in this one, male companions visit my profile to check out  the coolest sextoy ever made!﻿","Katy Perry - Roar",1
1104,"Janie Musgrove",NA,"Check out this video on YouTube:﻿","Eminem - Love The Way You Lie ft. Rihanna",1
1105,"Nicky G",2015-05-19 20:56:00.184,"is that megan fox?﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1106,"M.E.S",NA,"hey guys i know its annoying getting spammed sorry bout that but please take a moment to check out my channel  IM A RAPPER with DECENT skills. i want to share my music with more people so take a listen   THUMBS UP SO MORE CAN SEE THIS","Eminem - Love The Way You Lie ft. Rihanna",1
1107,"hernan perez ovando",2014-10-20 20:35:13,";-)﻿","Katy Perry - Roar",0
1108,"Maria Maldonado",2015-03-26 19:09:38.242,"Check out this playlist on YouTube:a﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1109,"josson 64",2014-11-07 15:58:57,"SUPER!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿","PSY - GANGNAM STYLE(?????) M/V",0
1110,"Mardhy Hassan",2014-10-19 14:59:26,"why tiger succumbs to a beautiful girl ?.probably male tiger.....????   ha.ha.ha..﻿","Katy Perry - Roar",0
1111,"Pj Jessie",2015-03-22 01:04:09.486,"Omg can this be the first video on YouTube to hit 1 billion views like this comment of you agree.﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1112,"اسيا الخواجة",2013-09-05 18:47:29,"Nice","Shakira - Waka Waka",0
1113,"roflcopter2110",2014-09-19 23:18:41,"http://thepiratebay.se/torrent/10626048/The.Expendables.3.2014.DVDScr.LEAKED.CLEAN.XviD.MP3-RARBG ﻿","Katy Perry - Roar",1
1114,"Laura Da Silva",2015-05-27 20:53:19.614,"❤❤❤❤❤❤❤﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1115,"Joyce Jones",NA,"Check out this playlist on YouTube:﻿","Eminem - Love The Way You Lie ft. Rihanna",1
1116,"Puppy Lover5614",2014-11-11 22:48:11,"I hav absolutely no idea what he's saying. Is it even a language?﻿","PSY - GANGNAM STYLE(?????) M/V",0
1117,"CHINMAY JANGID",2015-05-18 14:50:38.07,"5th most viewed video.. i guess﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1118,"Rufus Korovina",2015-05-26 08:41:13.177,"love﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1119,"RapStarz Coleman",2013-08-27 21:12:40.752,"I Know Y&#39;all Can Check Out Amy Music Because Yall Got Me Go To Da Channel","Shakira - Waka Waka",1
1120,"Hamza Hamza",2015-03-15 14:03:27.801,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1121,"James Cook",2013-10-15 17:00:04.573,"Stop Wasting Up Your Time and  Get Paid To Mess Around On Facebook And Twitter!  GET PAID UPTO $25 to $35 AN HOUR... Only at 4NetJobs.com  Work from the Comfort of your Home... We are Currently Hiring People from all Over the World,  For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube.  You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately!  You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com","Shakira - Waka Waka",1
1122,"rolle54100",2014-11-05 10:43:27,"how can there be 2.124.821.694 views, when im the only person alive after  the zombie apocalypse - greetings, spoderman :)﻿","PSY - GANGNAM STYLE(?????) M/V",0
1123,"Luna Gamer Potter",2014-11-09 02:42:40,"I hate this song! ﻿","PSY - GANGNAM STYLE(?????) M/V",0
1124,"Marieke Sp33lma",2014-09-16 12:53:43,"Watch my videos xx﻿","Katy Perry - Roar",1
1125,"Johnny Rei Vlog",2013-07-19 11:41:54.923,"Nice to meet You - this is Johnny: 1. If You already know my music - thumb this up, because You found it this way, too. 2. If You want to hear original songs completely made by 1 person, continue reading:  I sing, write original music+lyrics &amp; play guitar, bass, drums &amp; keyboards. I&#39;m a 1-man-band. My music is completely independent &amp; 100% listener-supported. If You want to hear it &amp; if You&#39;re willing to help record new album - click on my name/picture.  Enjoy the music - wish You awesome day!","Shakira - Waka Waka",1
1126,"Stuart Mcdonald",2014-11-13 00:38:14,"FOLLOW MY COMPANY ON TWITTER  thanks.  https://twitter.com/TheWaxedHatCo﻿","PSY - GANGNAM STYLE(?????) M/V",1
1127,"x Judda",2014-11-08 07:19:29,"We get it, you came here for the views... ﻿","PSY - GANGNAM STYLE(?????) M/V",0
1128,"Kathy Akers",2014-11-08 02:16:29,"I love this song so much!:-D I've heard it so much I pretty much memorized  the lyrics﻿","Katy Perry - Roar",0
1129,"Alenaid Zeledon",2014-09-18 19:21:53.622,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1130,"Mia Aspinall",2014-11-08 10:30:35,"2 billion views, only 2 million shares﻿","PSY - GANGNAM STYLE(?????) M/V",0
1131,"Maryf",2015-05-28 19:27:42.212,"Rihanna is absolutely gorgeous in this video.﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1132,"Jose Renteria",2013-11-29 00:22:01,"We are an EDM apparel company dedicated to bringing you music inspired  designs. Our clothing is perfect for any rave or music festival. We have  NEON crop tops, tank tops, t-shirts, v-necks and accessories! follow us on  Facebook or on instagraml for free giveaways news and more!! visit our site  at OnCueApparel﻿","PSY - GANGNAM STYLE(?????) M/V",1
1133,"jay cruz",2014-09-14 13:52:43,"looooooooooooooooooooovvvvvvvvveeeeeeeeeeee ittttttttttttt﻿","Katy Perry - Roar",0
1134,"42o2 Studios",2013-10-01 19:10:56.808,"Check out my covers please!","Shakira - Waka Waka",1
1135,"vinh nguyen",2015-05-16 23:25:15.189,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1136,"GGSCommunity",2014-09-07 22:36:24,"Like Gorlin-Goltz Syndrome Support Community, you are not alone. https://www.facebook.com/GorlinGoltzSupport﻿","Katy Perry - Roar",1
1137,"James Cook",2013-10-14 10:35:03.861,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com","Shakira - Waka Waka",1
1138,"ultimatecleanmusic",NA,"Subscribe to me for clean Eminem!","Eminem - Love The Way You Lie ft. Rihanna",1
1139,"Anthony1SV",2014-11-14 00:01:37,"Please do buy these new Christmas shirts! You can buy at any time before  December 4th and they are sold worldwide! Don't miss out:  http://teespring.com/treechristmas﻿","PSY - GANGNAM STYLE(?????) M/V",1
1140,"Ricky Smith",2014-09-07 02:43:55,"This song makes me want to drink bleach﻿","Katy Perry - Roar",0
1141,"Mjt12",NA,"Help me get 50 subs please ﻿","Eminem - Love The Way You Lie ft. Rihanna",1
1142,"randman21",2014-10-24 17:11:17,"I just realized that this verses in this song have the exact same melody as  the verses in ""Hey Ho"" by the Lumineers.﻿","Katy Perry - Roar",0
1143,"Kikilaronk “Kiki” Loz",2014-08-31 16:39:30.472,"Subscribe to me if u think &quot;swag&quot; is fucking stupid﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1144,"Santeri Saariokari",2014-09-03 16:32:59,"Hey guys go to check my video name ""growtopia my story""﻿","Katy Perry - Roar",1
1145,"TheSkullcrusher73",2015-05-28 00:13:57.59,"who the fuck cheats on megan fox﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1146,"ann anne",2015-01-28 16:29:16.993,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1147,"Gaven Purdin",2015-05-25 16:30:30.753,"love lmfao party rockin keep it going﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1148,"Franklin Music",2015-05-24 02:53:52.667,"Very Nice !﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1149,"fad lad",2014-11-06 18:24:19,"http://www.amazon.co.uk/gp/offer-listing/B00ECVF93G/sr=8-2/qid=1415297812/ref=olp_tab_refurbished?ie=UTF8&amp;condition=refurbished&amp;qid=1415297812&amp;sr=8-2 ﻿","PSY - GANGNAM STYLE(?????) M/V",1
1150,"Tom Hosford",2014-11-13 17:42:06,"To everyone joking about how he hacked to get 2 billion views because  there's a certain amount of people or whatever,  He actually did buy views.﻿","PSY - GANGNAM STYLE(?????) M/V",0
1151,"Jennifer Isaksen",2014-11-12 15:12:47,"Hahah, juyk! I allways laugh at the part 1:57.. LOL!﻿","PSY - GANGNAM STYLE(?????) M/V",0
1152,"edge mango",2015-05-19 12:40:24.071,"OH SHIT THIS WAS UPLOADED ON MY BIRTHDAY, finally my birthday isnt a curse, because on this day maylaysia airlines went missing, so i thought my birthday was a curse xD﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1153,"SHANE MINECRAFT",2015-05-09 01:25:16.018,"Come subscribe﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1154,"haribo elf",2014-10-21 21:09:29,"She is fit﻿","Katy Perry - Roar",0
1155,"Lindsay Wofford",2014-11-07 13:12:45,"What is he saying?!?!?!?!?!?!?!?$? ﻿","PSY - GANGNAM STYLE(?????) M/V",0
1156,"LEONARDO CAETANO",2014-01-27 19:36:00,"2 Billions in 2014","PSY - GANGNAM STYLE(?????) M/V",0
1157,"Cristian Sepulveda",2015-05-28 01:47:29.843,"Rihana, Love Me. :(﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1158,"Sean Deko",2014-11-08 03:08:58,"2,000,000,000 out of 7,000,000,000 people in the would saw this video just  in 2 years and yeat i only get 2 words out of the hole song﻿","PSY - GANGNAM STYLE(?????) M/V",0
1159,"ThirdDegr3e",2013-07-13 20:48:06.033,"**CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE****","Shakira - Waka Waka",1
1160,"KatyPerry TheQueenOfPop",2014-09-22 06:50:24,"--&gt;ATTENTION KATYCATS! Katy leads with 7 noms at this year MTV EMA! do vote daily for her: tv.  mtvema. com/vote (delete spaces) thumbs up and share on fb﻿","Katy Perry - Roar",1
1161,"FERTHEBOSS1",2015-05-26 16:54:58.587,"they Shuffle hard that they made an Earthquake in Nepal﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1162,"Northland Paranormal Society",2013-08-27 13:35:06.557,"Northland Paranormal Society is now on YouTube! Check out our channel of real Paranormal evidence!! facebook/ Northland Paranormal Society!!!","Shakira - Waka Waka",1
1163,"ＯＧＶＡＤＥＲ",2014-09-29 02:54:58.986,"man check out the raps on my channel im better rapper than these nigger fools﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1164,"Brandon Wilson",2014-11-14 12:21:52,"Why does a song like this have more views than Michael Jackson SMH﻿","PSY - GANGNAM STYLE(?????) M/V",0
1165,"michael orton",2015-02-16 16:21:37.901,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1166,"Chris Madzier",2014-10-29 01:23:19,"Katy Perry - Roar (Official)  #soundsofsunday   #music  ﻿","Katy Perry - Roar",0
1167,"chicharito fan",2015-05-17 19:35:44.075,"I could finally do the spongebob but I started yesterday XD﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1168,"Punk 0utlaw",2015-05-19 06:14:30.089,"This song is like an oreo, the black part is good but the white part is better﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1169,"Special Pentrutine",2014-08-22 04:50:50,"&lt;script&gt;document.write('&lt;a target=""_self"" href="" http://rover.ebay.com/rover/1/710-53481-19255-0/1?icep_ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;ipn=psmain&amp;icep_vectorid=229508&amp;kwid=902099&amp;mtid=824&amp;kw=lg""&gt;check  this out new arive on ebay&lt;/a&gt;&lt;img  style=""text-decoration:none;border:0;padding:0;margin:0;"" src="" http://rover.ebay.com/roverimp/1/710-53481-19255-0/1?ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;mpt='+Math.floor(Math.random()*999999999)+'""&gt;');&lt;/script&gt;&lt;noscript&gt;&lt;a  target=""_self"" href="" http://rover.ebay.com/rover/1/710-53481-19255-0/1?icep_ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;ipn=psmain&amp;icep_vectorid=229508&amp;kwid=902099&amp;mtid=824&amp;kw=lg""&gt;check  this out new arive on ebay&lt;/a&gt;&lt;img  style=""text-decoration:none;border:0;padding:0;margin:0;"" src="" http://rover.ebay.com/roverimp/1/710-53481-19255-0/1?ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;mpt=[CACHEBUSTER] ""&gt;&lt;/noscript&gt;﻿","Katy Perry - Roar",1
1170,"Mayla Stephens",2013-10-18 20:28:32.779,"I love this!!!!! This is one of my fave songs now and I just subscribed :) :) :)","Shakira - Waka Waka",1
1171,"Belinda Mitchell",NA,"Check out this playlist on YouTube:﻿","Eminem - Love The Way You Lie ft. Rihanna",1
1172,"MB LOVE",2014-08-13 03:04:34,"Subscribe to My CHANNEL﻿","Katy Perry - Roar",1
1173,"ThirdDegr3e",2013-07-13 20:47:40.793,"**CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE****","Shakira - Waka Waka",1
1174,"TheEpicMixx':)x",2013-08-08 14:54:45.831,"Please.. Check my channel out:) I subscribe back..;)","Shakira - Waka Waka",1
1175,"AvidorFilms",NA,"Please check out my youtube channel! Just uploaded my first youtube video please check it out, you will not regret it!","Eminem - Love The Way You Lie ft. Rihanna",1
1176,"IbbyUchiha",2014-08-15 15:52:40,"Hey guys. I am a very small YouTuber I upload videos nearly every single  day. I once hope to be like shikas so can you please give 2 mins of your  life to view this channel. and my new video is on how to watch all the  anime for free. and I am pretty sure you wont regret visiting this channel. Thank you!﻿","Katy Perry - Roar",1
1177,"cake cat",2014-01-20 04:45:34,"if you like roblox minecraft world of warcraft gta5 mario suscribe to my  channel﻿","PSY - GANGNAM STYLE(?????) M/V",1
1178,"ignacio diaz palma",2015-05-24 16:10:47.02,"5 years... ﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1179,"Maria Martinez",2014-10-12 03:13:00.872,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1180,"MrValentinique",2014-11-13 22:33:31,"https://www.facebook.com/eeccon/posts/733949243353321?comment_id=734237113324534&amp;offset=0&amp;total_comments=74   please like frigea marius gabriel comment :D﻿","PSY - GANGNAM STYLE(?????) M/V",1
1181,"Alain Bruno",2013-10-02 04:01:20.922,"Shakira is very beautiful","Shakira - Waka Waka",0
1182,"Cool Ong",2014-11-07 09:55:39,"The Guy in the yellow suit kinda looks like Jae-suk ﻿","PSY - GANGNAM STYLE(?????) M/V",0
1183,"Nathan Waterhouse",2014-09-16 14:21:04,"Please check out my acoustic cover channel :) thanks ﻿","Katy Perry - Roar",1
1184,"Amber Wentworth",2015-03-01 16:53:54.318,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1185,"khir abqari",2014-11-04 07:37:28,"they said this video are not deserve 2billion views , while they keep  visiting it to watch the viewer . ﻿","PSY - GANGNAM STYLE(?????) M/V",0
1186,"ItsJoey Dash",2014-07-22 10:04:00.7,"EVERYONE PLEASE SUBSCRIBE TO MY CHANNEL OR CAN YOU ALL JUST GO LOOK AT MY VIDEOS ﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1187,"Bold Skud",2013-09-06 20:43:57.411,"I always have goose bumps at that part","Shakira - Waka Waka",0
1188,"Misako Detenamo",2015-05-23 07:27:41.917,"I heard this when I was only 6 years old and I still love it﻿","Shakira - Waka Waka",0
1189,"killtheclockhd",2013-09-17 15:23:13.101,"check out our bands page on youtube killtheclockhd - check out some of our original songs including &quot;your disguise&quot;","Shakira - Waka Waka",1
1190,"sahir omran",2015-01-27 09:43:48.741,"Check out this video on YouTube:الإعلانات<br /><br /><br /><br /><br /><br />لل﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1191,"PinkyThePuppyProductions",2014-11-08 03:11:40,"I am now going to voyage to the first comment...      Tell my family I loved them. 😢﻿","PSY - GANGNAM STYLE(?????) M/V",0
1192,"Lemon Slices",2015-05-25 02:12:17.753,"Omg it&#39;s going to have 1bi views!﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1193,"LemonSpy_",2015-05-21 03:30:25.794,"Damn, this was everywhere﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1194,"FunCircUS",2015-05-22 14:43:16.18,"And i´m Shufflin still today :D﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1195,"How To Make Money On The Internet",2013-08-21 14:18:11.087,"i can to make money","Shakira - Waka Waka",1
1196,"InfernoGaming",2015-05-19 23:19:47.316,":D﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1197,"Jodie Jackson",2015-05-28 01:55:43.908,"How is this the most watched Eminem video, it beats not afraid? ﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1198,"Nadeen Efein",2014-10-01 21:15:49,"hi beaties! i made a new channel please go check it out and subscribe and  enjoy!﻿","Katy Perry - Roar",1
1199,"Amer Amer",2015-05-27 15:40:48.105,"Just gonna stand there and hear me cry ..﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1200,"Destiny Boatley",2015-05-25 15:08:58.329,"I like this song very much﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1201,"Александр Федоров",2014-11-13 07:59:33,"Look at the pictures, if not difficult http://image2you.ru/48051/1340524/        http://image2you.ru/48051/1340523/          http://image2you.ru/48051/1340522/ http://image2you.ru/48051/1340521/             http://image2you.ru/48051/1340520/       http://image2you.ru/48051/1340519/  http://image2you.ru/48051/1340518/            http://image2you.ru/48051/1340517/          http://image2you.ru/48051/1340504/ http://image2you.ru/48051/1340503/              http://image2you.ru/48051/1340502/            http://image2you.ru/48051/1340500/ http://image2you.ru/48051/1340499/        http://image2you.ru/48051/1340494/             http://image2you.ru/48051/1340493/ http://image2you.ru/48051/1340492/        http://image2you.ru/48051/1340491/           http://image2you.ru/48051/1340490/ http://image2you.ru/48051/1340489/             http://image2you.ru/48051/1340488/﻿","PSY - GANGNAM STYLE(?????) M/V",1
1202,"Edouard Reyes",2014-09-24 19:31:10,"A  friend of mine has invented a big dick formula. He had a small dick (4  inches) and he did some research about this topic. During the research, he  found out the secret knowledge of penis enlargement. He applied what he  had learned and now he has a 7 inch dick. He was absolutely amazed by his  results. Of course, it took a few months. Therefore, he has written a book  about this issue in order to help guys. He asked me to promote his book :)  So, guys if you are interested and for more info check this out  https://payhip.com/b/oTIb  . He is selling it for symbolic £1. Thank you ;)﻿","Katy Perry - Roar",1
1203,"Youyou A.",2014-10-21 15:20:49,"I make guitar covers, please have a look at my channel﻿","Katy Perry - Roar",1
1204,"Beatriz A York",2014-12-25 19:20:32.982,"Check out this playlist on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1205,"Steph C",NA,"Check out this video on YouTube:﻿","Eminem - Love The Way You Lie ft. Rihanna",1
1206,"ferleck ferles",2013-11-27 21:39:24,"Subscribe to my channel ﻿","PSY - GANGNAM STYLE(?????) M/V",1
1207,"The Guy That's Done Everything",NA,"3 yrs ago I had a health scare but thankfully I’m okay. I realized I wasn’t living life to the fullest.  Now I’m on a mission to do EVERYTHING I’ve always wanted to do. If you found out you were going to die tomorrow would you be happy with what you’ve accomplished or would you regret not doing certain things? Sorry for spamming I’m just trying to motivate people to do the things they’ve always wanted to. If you’re bored come see what I’ve done so far! Almost 1000 subscribers and I just started!","Eminem - Love The Way You Lie ft. Rihanna",1
1208,"xXxPWND 420xXx",2014-07-21 11:05:51.945,"HOW MANY THUMBS UP FOR LOUIS SAVING THE DAY!?!?﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1209,"Роза Герман",2015-05-25 17:09:31.831,"Very good! Like! :D﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1210,"jose delacruz",2015-02-03 21:44:11.74,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
1211,"laura elliott",2013-07-16 05:48:01.795,"i watched this because of the large amount of views and now i am convinced it is because that girl is so hot","Shakira - Waka Waka",0
1212,"SmokinBlue",2015-05-19 22:08:37.32,"THIS IS SHIT AND SOOOOO AUTOTUNED﻿","Shakira - Waka Waka",0
1213,"Fred Smith",2014-10-12 21:53:00,"https://www.indiegogo.com/projects/help-stop-my-poverty-cyber-pan-handleing/x/8692160#home ﻿","Katy Perry - Roar",1
1214,"Pyles Baxter",2013-10-03 01:52:36.99,"Haha , Miley Cyrus has done it once again  Today someone leeched a porno video with her on a celeb site   I believe the website link is : miley-celeb-news.co.uk in case you want to view it....","Shakira - Waka Waka",1
1215,"Hidayet Özsoy",2015-05-23 10:46:16.85,"Shakira you are so beautiful. You are lovely, lively.. We love you.﻿","Shakira - Waka Waka",0
1216,"DIIL GANG",2015-06-04 19:02:10,"http://www.ermail.pl/dolacz/UnNfY2I=                  Please click on the  link﻿","Katy Perry - Roar",1
1217,"Lolumad66",2015-05-21 19:41:48.565,"Best song ever made i swear :D i still hear even doe it old!! who else?﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1218,"hsn moghrbi",2013-07-17 21:14:40.168,"wow","Shakira - Waka Waka",0
1219,"Akymonix",2014-11-05 07:01:34,"Made in china....﻿","PSY - GANGNAM STYLE(?????) M/V",0
1220,"Sandra Barrett",2015-05-17 13:02:04.359,"Party in da 🏠 tonight 👐👐👐👐👐👐﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
1221,"Louis Bryant",2013-10-12 15:20:19.887,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the mother approve the axiomatic insurance? The fear appoints the roll. When does the space prepare the historical shame?","Shakira - Waka Waka",1
1222,"Oreja Ramanauskaite",2014-11-08 20:37:45,"https://www.tsu.co/ToMeks Go register ;) free money;)﻿","Katy Perry - Roar",1
1223,"M.E.S",NA,"hey guys i know you wanna skip over this but please take a chance and check out my music I&#39;m a young up and coming rapper with a big dream and i appreciate constructive critisism. so please have a look thank you for your time","Eminem - Love The Way You Lie ft. Rihanna",1
1224,"MFkin PRXPHETZ",2014-01-20 09:08:39,"if you like raw talent, raw lyrics, straight real hip hop Everyone check my newest sound  Dizzy X - Got the Juice (Prod by. Drugs the Model Citizen)   COMMENT TELL ME WHAT YOU THINK  DONT BE LAZY!!!!  - 1/7 Prophetz﻿","PSY - GANGNAM STYLE(?????) M/V",1
1225,"The O'dowd Crowd",2014-11-08 06:53:38,"Come and watch my video it is called the odowd crowd zombie movie part 1 ﻿","PSY - GANGNAM STYLE(?????) M/V",1
1226,"Bilinmeyenin Bilinmeyeni",NA,"Subscribe me Secret videos :D﻿","Eminem - Love The Way You Lie ft. Rihanna",1
1227,"Mike Bennett",2014-08-07 19:40:18,"http://www.twitch.tv/daconnormc﻿","Katy Perry - Roar",1
1228,"Alura Patterson",2015-05-28 01:51:54.181,"Love this song﻿","Eminem - Love The Way You Lie ft. Rihanna",0
1229,"Diaz Katherine",2013-08-17 21:11:39.761,"Earn money for being online with 0 efforts!    bit.ly\14gKvDo","Shakira - Waka Waka",1
1230,"Agung Handono Susilo",2015-05-26 03:34:08.887,"Good song:-)﻿","Shakira - Waka Waka",0
1231,"iKap Taz",2014-11-08 13:34:27,"Follow 4 Follow                           @ VaahidMustafic Like 4 Like ﻿","PSY - GANGNAM STYLE(?????) M/V",1
1232,"Uroš Slemenjak",2014-11-07 12:08:13,"People, here is a new network like FB...you register also free, the  difference is only that you get paid for sharing, commenting and liking  posts and so one...don't waste your time on fb for sharing and not being  paid!! Register here to make also money with your everyday posts!!  https://www.tsu.co/slema13 Wellcome to everyone! ;)﻿","PSY - GANGNAM STYLE(?????) M/V",1
