,COMMENT_ID,AUTHOR,DATE,CONTENT,VIDEO_NAME,CLASS,TOKENIZED
1101,1102,Dávid Baranovič,2014-07-23 11:57:11.271,every bady yust have a good time﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['every', 'bady', 'yust', 'have', 'a', 'good', 'time\ufeff']"
1102,1103,Ed Diamond,2014-10-17 16:41:35,"Man she is hot in this one, male companions visit my profile to check out  the coolest sextoy ever made!﻿",Katy Perry - Roar,1,"['man', 'she', 'is', 'hot', 'in', 'this', 'one', ',', 'male', 'companions', 'visit', 'my', 'profile', 'to', 'check', 'out', 'the', 'coolest', 'sextoy', 'ever', 'made', '!', '\ufeff']"
1103,1104,Janie Musgrove,,Check out this video on YouTube:﻿,Eminem - Love The Way You Lie ft. Rihanna,1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
1104,1105,Nicky G,2015-05-19 20:56:00.184,is that megan fox?﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['is', 'that', 'megan', 'fox', '?', '\ufeff']"
1105,1106,M.E.S,,hey guys i know its annoying getting spammed sorry bout that but please take a moment to check out my channel  IM A RAPPER with DECENT skills. i want to share my music with more people so take a listen   THUMBS UP SO MORE CAN SEE THIS,Eminem - Love The Way You Lie ft. Rihanna,1,"['hey', 'guys', 'i', 'know', 'its', 'annoying', 'getting', 'spammed', 'sorry', 'bout', 'that', 'but', 'please', 'take', 'a', 'moment', 'to', 'check', 'out', 'my', 'channel', 'im', 'a', 'rapper', 'with', 'decent', 'skills.', 'i', 'want', 'to', 'share', 'my', 'music', 'with', 'more', 'people', 'so', 'take', 'a', 'listen', 'thumbs', 'up', 'so', 'more', 'can', 'see', 'this']"
1106,1107,hernan perez ovando,2014-10-20 20:35:13,;-)﻿,Katy Perry - Roar,0,"[';', '-', ')', '\ufeff']"
1107,1108,Maria Maldonado,2015-03-26 19:09:38.242,Check out this playlist on YouTube:a﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'playlist', 'on', 'youtube', ':', 'a\ufeff']"
1108,1109,josson 64,2014-11-07 15:58:57,SUPER!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,PSY - GANGNAM STYLE(?????) M/V,0,"['super', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '\ufeff']"
1109,1110,Mardhy Hassan,2014-10-19 14:59:26,why tiger succumbs to a beautiful girl ?.probably male tiger.....????   ha.ha.ha..﻿,Katy Perry - Roar,0,"['why', 'tiger', 'succumbs', 'to', 'a', 'beautiful', 'girl', '?', '.probably', 'male', 'tiger', '...', '..', '?', '?', '?', '?', 'ha.ha.ha..\ufeff']"
1110,1111,Pj Jessie,2015-03-22 01:04:09.486,Omg can this be the first video on YouTube to hit 1 billion views like this comment of you agree.﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['omg', 'can', 'this', 'be', 'the', 'first', 'video', 'on', 'youtube', 'to', 'hit', '1', 'billion', 'views', 'like', 'this', 'comment', 'of', 'you', 'agree.\ufeff']"
1111,1112,اسيا الخواجة,2013-09-05 18:47:29,Nice,Shakira - Waka Waka,0,['nice']
1112,1113,roflcopter2110,2014-09-19 23:18:41,http://thepiratebay.se/torrent/10626048/The.Expendables.3.2014.DVDScr.LEAKED.CLEAN.XviD.MP3-RARBG ﻿,Katy Perry - Roar,1,"['http', ':', '//thepiratebay.se/torrent/10626048/the.expendables.3.2014.dvdscr.leaked.clean.xvid.mp3-rarbg', '\ufeff']"
1113,1114,Laura Da Silva,2015-05-27 20:53:19.614,❤❤❤❤❤❤❤﻿,Eminem - Love The Way You Lie ft. Rihanna,0,['❤❤❤❤❤❤❤\ufeff']
1114,1115,Joyce Jones,,Check out this playlist on YouTube:﻿,Eminem - Love The Way You Lie ft. Rihanna,1,"['check', 'out', 'this', 'playlist', 'on', 'youtube', ':', '\ufeff']"
1115,1116,Puppy Lover5614,2014-11-11 22:48:11,I hav absolutely no idea what he's saying. Is it even a language?﻿,PSY - GANGNAM STYLE(?????) M/V,0,"['i', 'hav', 'absolutely', 'no', 'idea', 'what', 'he', ""'s"", 'saying.', 'is', 'it', 'even', 'a', 'language', '?', '\ufeff']"
1116,1117,CHINMAY JANGID,2015-05-18 14:50:38.07,5th most viewed video.. i guess﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['5th', 'most', 'viewed', 'video..', 'i', 'guess\ufeff']"
1117,1118,Rufus Korovina,2015-05-26 08:41:13.177,love﻿,Eminem - Love The Way You Lie ft. Rihanna,0,['love\ufeff']
1118,1119,RapStarz Coleman,2013-08-27 21:12:40.752,I Know Y&#39;all Can Check Out Amy Music Because Yall Got Me Go To Da Channel,Shakira - Waka Waka,1,"['i', 'know', 'y', '&', '#', '39', ';', 'all', 'can', 'check', 'out', 'amy', 'music', 'because', 'yall', 'got', 'me', 'go', 'to', 'da', 'channel']"
1119,1120,Hamza Hamza,2015-03-15 14:03:27.801,Check out this video on YouTube:﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
1120,1121,James Cook,2013-10-15 17:00:04.573,"Stop Wasting Up Your Time and  Get Paid To Mess Around On Facebook And Twitter!  GET PAID UPTO $25 to $35 AN HOUR... Only at 4NetJobs.com  Work from the Comfort of your Home... We are Currently Hiring People from all Over the World,  For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube.  You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately!  You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",Shakira - Waka Waka,1,"['stop', 'wasting', 'up', 'your', 'time', 'and', 'get', 'paid', 'to', 'mess', 'around', 'on', 'facebook', 'and', 'twitter', '!', 'get', 'paid', 'upto', '$', '25', 'to', '$', '35', 'an', 'hour', '...', 'only', 'at', '4netjobs.com', 'work', 'from', 'the', 'comfort', 'of', 'your', 'home', '...', 'we', 'are', 'currently', 'hiring', 'people', 'from', 'all', 'over', 'the', 'world', ',', 'for', 'a', 'wide', 'range', 'of', 'social', 'media', 'jobs', 'on', 'sites', 'such', 'as', 'facebook', ',', 'twitter', 'and', 'youtube.', 'you', 'don', '&', '#', '39', ';', 't', 'need', 'any', 'prior', 'skills', 'or', 'experience', 'and', 'you', 'can', 'begin', 'work', 'immediately', '!', 'you', 'can', 'easily', 'make', '$', '4000', 'to', '$', '5000+', 'monthly', 'income…only', 'at', '4netjobs.com']"
1121,1122,rolle54100,2014-11-05 10:43:27,"how can there be 2.124.821.694 views, when im the only person alive after  the zombie apocalypse - greetings, spoderman :)﻿",PSY - GANGNAM STYLE(?????) M/V,0,"['how', 'can', 'there', 'be', '2.124.821.694', 'views', ',', 'when', 'im', 'the', 'only', 'person', 'alive', 'after', 'the', 'zombie', 'apocalypse', '-', 'greetings', ',', 'spoderman', ':', ')', '\ufeff']"
1122,1123,Luna Gamer Potter,2014-11-09 02:42:40,I hate this song! ﻿,PSY - GANGNAM STYLE(?????) M/V,0,"['i', 'hate', 'this', 'song', '!', '\ufeff']"
1123,1124,Marieke Sp33lma,2014-09-16 12:53:43,Watch my videos xx﻿,Katy Perry - Roar,1,"['watch', 'my', 'videos', 'xx\ufeff']"
1124,1125,Johnny Rei Vlog,2013-07-19 11:41:54.923,"Nice to meet You - this is Johnny: 1. If You already know my music - thumb this up, because You found it this way, too. 2. If You want to hear original songs completely made by 1 person, continue reading:  I sing, write original music+lyrics &amp; play guitar, bass, drums &amp; keyboards. I&#39;m a 1-man-band. My music is completely independent &amp; 100% listener-supported. If You want to hear it &amp; if You&#39;re willing to help record new album - click on my name/picture.  Enjoy the music - wish You awesome day!",Shakira - Waka Waka,1,"['nice', 'to', 'meet', 'you', '-', 'this', 'is', 'johnny', ':', '1.', 'if', 'you', 'already', 'know', 'my', 'music', '-', 'thumb', 'this', 'up', ',', 'because', 'you', 'found', 'it', 'this', 'way', ',', 'too.', '2.', 'if', 'you', 'want', 'to', 'hear', 'original', 'songs', 'completely', 'made', 'by', '1', 'person', ',', 'continue', 'reading', ':', 'i', 'sing', ',', 'write', 'original', 'music+lyrics', '&', 'amp', ';', 'play', 'guitar', ',', 'bass', ',', 'drums', '&', 'amp', ';', 'keyboards.', 'i', '&', '#', '39', ';', 'm', 'a', '1-man-band.', 'my', 'music', 'is', 'completely', 'independent', '&', 'amp', ';', '100', '%', 'listener-supported.', 'if', 'you', 'want', 'to', 'hear', 'it', '&', 'amp', ';', 'if', 'you', '&', '#', '39', ';', 're', 'willing', 'to', 'help', 'record', 'new', 'album', '-', 'click', 'on', 'my', 'name/picture.', 'enjoy', 'the', 'music', '-', 'wish', 'you', 'awesome', 'day', '!']"
1125,1126,Stuart Mcdonald,2014-11-13 00:38:14,FOLLOW MY COMPANY ON TWITTER  thanks.  https://twitter.com/TheWaxedHatCo﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['follow', 'my', 'company', 'on', 'twitter', 'thanks.', 'https', ':', '//twitter.com/thewaxedhatco\ufeff']"
1126,1127,x Judda,2014-11-08 07:19:29,"We get it, you came here for the views... ﻿",PSY - GANGNAM STYLE(?????) M/V,0,"['we', 'get', 'it', ',', 'you', 'came', 'here', 'for', 'the', 'views', '...', '\ufeff']"
1127,1128,Kathy Akers,2014-11-08 02:16:29,I love this song so much!:-D I've heard it so much I pretty much memorized  the lyrics﻿,Katy Perry - Roar,0,"['i', 'love', 'this', 'song', 'so', 'much', '!', ':', '-d', 'i', ""'ve"", 'heard', 'it', 'so', 'much', 'i', 'pretty', 'much', 'memorized', 'the', 'lyrics\ufeff']"
1128,1129,Alenaid Zeledon,2014-09-18 19:21:53.622,Check out this video on YouTube:﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
1129,1130,Mia Aspinall,2014-11-08 10:30:35,"2 billion views, only 2 million shares﻿",PSY - GANGNAM STYLE(?????) M/V,0,"['2', 'billion', 'views', ',', 'only', '2', 'million', 'shares\ufeff']"
1130,1131,Maryf,2015-05-28 19:27:42.212,Rihanna is absolutely gorgeous in this video.﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['rihanna', 'is', 'absolutely', 'gorgeous', 'in', 'this', 'video.\ufeff']"
1131,1132,Jose Renteria,2013-11-29 00:22:01,"We are an EDM apparel company dedicated to bringing you music inspired  designs. Our clothing is perfect for any rave or music festival. We have  NEON crop tops, tank tops, t-shirts, v-necks and accessories! follow us on  Facebook or on instagraml for free giveaways news and more!! visit our site  at OnCueApparel﻿",PSY - GANGNAM STYLE(?????) M/V,1,"['we', 'are', 'an', 'edm', 'apparel', 'company', 'dedicated', 'to', 'bringing', 'you', 'music', 'inspired', 'designs.', 'our', 'clothing', 'is', 'perfect', 'for', 'any', 'rave', 'or', 'music', 'festival.', 'we', 'have', 'neon', 'crop', 'tops', ',', 'tank', 'tops', ',', 't-shirts', ',', 'v-necks', 'and', 'accessories', '!', 'follow', 'us', 'on', 'facebook', 'or', 'on', 'instagraml', 'for', 'free', 'giveaways', 'news', 'and', 'more', '!', '!', 'visit', 'our', 'site', 'at', 'oncueapparel\ufeff']"
1132,1133,jay cruz,2014-09-14 13:52:43,looooooooooooooooooooovvvvvvvvveeeeeeeeeeee ittttttttttttt﻿,Katy Perry - Roar,0,"['looooooooooooooooooooovvvvvvvvveeeeeeeeeeee', 'ittttttttttttt\ufeff']"
1133,1134,42o2 Studios,2013-10-01 19:10:56.808,Check out my covers please!,Shakira - Waka Waka,1,"['check', 'out', 'my', 'covers', 'please', '!']"
1134,1135,vinh nguyen,2015-05-16 23:25:15.189,Check out this video on YouTube:﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
1135,1136,GGSCommunity,2014-09-07 22:36:24,"Like Gorlin-Goltz Syndrome Support Community, you are not alone. https://www.facebook.com/GorlinGoltzSupport﻿",Katy Perry - Roar,1,"['like', 'gorlin-goltz', 'syndrome', 'support', 'community', ',', 'you', 'are', 'not', 'alone.', 'https', ':', '//www.facebook.com/gorlingoltzsupport\ufeff']"
1136,1137,James Cook,2013-10-14 10:35:03.861,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",Shakira - Waka Waka,1,"['hello', 'guys', '...', 'i', 'found', 'a', 'way', 'to', 'make', 'money', 'online', 'you', 'can', 'get', 'paid', 'to', 'mess', 'around', 'on', 'facebook', 'and', 'twitter', '!', 'get', 'paid', 'upto', '$', '25', 'to', '$', '35', 'an', 'hour', '...', 'only', 'at', '4netjobs.com', 'work', 'from', 'the', 'comfort', 'of', 'your', 'home', '...', 'they', 'are', 'currently', 'hiring', 'people', 'from', 'all', 'over', 'the', 'world', ',', 'for', 'a', 'wide', 'range', 'of', 'social', 'media', 'jobs', 'on', 'sites', 'such', 'as', 'facebook', ',', 'twitter', 'and', 'youtube', 'you', 'don', '&', '#', '39', ';', 't', 'need', 'any', 'prior', 'skills', 'or', 'experience', 'and', 'you', 'can', 'begin', 'work', 'immediately', '!', 'you', 'can', 'easily', 'make', '$', '4000', 'to', '$', '5000+', 'monthly', 'income…only', 'at', '4netjobs.com']"
1137,1138,ultimatecleanmusic,,Subscribe to me for clean Eminem!,Eminem - Love The Way You Lie ft. Rihanna,1,"['subscribe', 'to', 'me', 'for', 'clean', 'eminem', '!']"
1138,1139,Anthony1SV,2014-11-14 00:01:37,Please do buy these new Christmas shirts! You can buy at any time before  December 4th and they are sold worldwide! Don't miss out:  http://teespring.com/treechristmas﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['please', 'do', 'buy', 'these', 'new', 'christmas', 'shirts', '!', 'you', 'can', 'buy', 'at', 'any', 'time', 'before', 'december', '4th', 'and', 'they', 'are', 'sold', 'worldwide', '!', 'do', ""n't"", 'miss', 'out', ':', 'http', ':', '//teespring.com/treechristmas\ufeff']"
1139,1140,Ricky Smith,2014-09-07 02:43:55,This song makes me want to drink bleach﻿,Katy Perry - Roar,0,"['this', 'song', 'makes', 'me', 'want', 'to', 'drink', 'bleach\ufeff']"
1140,1141,Mjt12,,Help me get 50 subs please ﻿,Eminem - Love The Way You Lie ft. Rihanna,1,"['help', 'me', 'get', '50', 'subs', 'please', '\ufeff']"
1141,1142,randman21,2014-10-24 17:11:17,"I just realized that this verses in this song have the exact same melody as  the verses in ""Hey Ho"" by the Lumineers.﻿",Katy Perry - Roar,0,"['i', 'just', 'realized', 'that', 'this', 'verses', 'in', 'this', 'song', 'have', 'the', 'exact', 'same', 'melody', 'as', 'the', 'verses', 'in', '``', 'hey', 'ho', ""''"", 'by', 'the', 'lumineers.\ufeff']"
1142,1143,Kikilaronk “Kiki” Loz,2014-08-31 16:39:30.472,Subscribe to me if u think &quot;swag&quot; is fucking stupid﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['subscribe', 'to', 'me', 'if', 'u', 'think', '&', 'quot', ';', 'swag', '&', 'quot', ';', 'is', 'fucking', 'stupid\ufeff']"
1143,1144,Santeri Saariokari,2014-09-03 16:32:59,"Hey guys go to check my video name ""growtopia my story""﻿",Katy Perry - Roar,1,"['hey', 'guys', 'go', 'to', 'check', 'my', 'video', 'name', '``', 'growtopia', 'my', 'story', ""''"", '\ufeff']"
1144,1145,TheSkullcrusher73,2015-05-28 00:13:57.59,who the fuck cheats on megan fox﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['who', 'the', 'fuck', 'cheats', 'on', 'megan', 'fox\ufeff']"
1145,1146,ann anne,2015-01-28 16:29:16.993,Check out this video on YouTube:﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
1146,1147,Gaven Purdin,2015-05-25 16:30:30.753,love lmfao party rockin keep it going﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['love', 'lmfao', 'party', 'rockin', 'keep', 'it', 'going\ufeff']"
1147,1148,Franklin Music,2015-05-24 02:53:52.667,Very Nice !﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['very', 'nice', '!', '\ufeff']"
1148,1149,fad lad,2014-11-06 18:24:19,http://www.amazon.co.uk/gp/offer-listing/B00ECVF93G/sr=8-2/qid=1415297812/ref=olp_tab_refurbished?ie=UTF8&amp;condition=refurbished&amp;qid=1415297812&amp;sr=8-2 ﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['http', ':', '//www.amazon.co.uk/gp/offer-listing/b00ecvf93g/sr=8-2/qid=1415297812/ref=olp_tab_refurbished', '?', 'ie=utf8', '&', 'amp', ';', 'condition=refurbished', '&', 'amp', ';', 'qid=1415297812', '&', 'amp', ';', 'sr=8-2', '\ufeff']"
1149,1150,Tom Hosford,2014-11-13 17:42:06,"To everyone joking about how he hacked to get 2 billion views because  there's a certain amount of people or whatever,  He actually did buy views.﻿",PSY - GANGNAM STYLE(?????) M/V,0,"['to', 'everyone', 'joking', 'about', 'how', 'he', 'hacked', 'to', 'get', '2', 'billion', 'views', 'because', 'there', ""'s"", 'a', 'certain', 'amount', 'of', 'people', 'or', 'whatever', ',', 'he', 'actually', 'did', 'buy', 'views.\ufeff']"
1150,1151,Jennifer Isaksen,2014-11-12 15:12:47,"Hahah, juyk! I allways laugh at the part 1:57.. LOL!﻿",PSY - GANGNAM STYLE(?????) M/V,0,"['hahah', ',', 'juyk', '!', 'i', 'allways', 'laugh', 'at', 'the', 'part', '1:57..', 'lol', '!', '\ufeff']"
1151,1152,edge mango,2015-05-19 12:40:24.071,"OH SHIT THIS WAS UPLOADED ON MY BIRTHDAY, finally my birthday isnt a curse, because on this day maylaysia airlines went missing, so i thought my birthday was a curse xD﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['oh', 'shit', 'this', 'was', 'uploaded', 'on', 'my', 'birthday', ',', 'finally', 'my', 'birthday', 'isnt', 'a', 'curse', ',', 'because', 'on', 'this', 'day', 'maylaysia', 'airlines', 'went', 'missing', ',', 'so', 'i', 'thought', 'my', 'birthday', 'was', 'a', 'curse', 'xd\ufeff']"
1152,1153,SHANE MINECRAFT,2015-05-09 01:25:16.018,Come subscribe﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['come', 'subscribe\ufeff']"
1153,1154,haribo elf,2014-10-21 21:09:29,She is fit﻿,Katy Perry - Roar,0,"['she', 'is', 'fit\ufeff']"
1154,1155,Lindsay Wofford,2014-11-07 13:12:45,What is he saying?!?!?!?!?!?!?!?$? ﻿,PSY - GANGNAM STYLE(?????) M/V,0,"['what', 'is', 'he', 'saying', '?', '!', '?', '!', '?', '!', '?', '!', '?', '!', '?', '!', '?', '!', '?', '$', '?', '\ufeff']"
1155,1156,LEONARDO CAETANO,2014-01-27 19:36:00,2 Billions in 2014,PSY - GANGNAM STYLE(?????) M/V,0,"['2', 'billions', 'in', '2014']"
1156,1157,Cristian Sepulveda,2015-05-28 01:47:29.843,"Rihana, Love Me. :(﻿",Eminem - Love The Way You Lie ft. Rihanna,0,"['rihana', ',', 'love', 'me.', ':', '(', '\ufeff']"
1157,1158,Sean Deko,2014-11-08 03:08:58,"2,000,000,000 out of 7,000,000,000 people in the would saw this video just  in 2 years and yeat i only get 2 words out of the hole song﻿",PSY - GANGNAM STYLE(?????) M/V,0,"['2,000,000,000', 'out', 'of', '7,000,000,000', 'people', 'in', 'the', 'would', 'saw', 'this', 'video', 'just', 'in', '2', 'years', 'and', 'yeat', 'i', 'only', 'get', '2', 'words', 'out', 'of', 'the', 'hole', 'song\ufeff']"
1158,1159,ThirdDegr3e,2013-07-13 20:48:06.033,**CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE******CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE**** **CHECK OUT MY NEW MIXTAPE*** ***CHECK OUT MY NEW MIXTAPE****,Shakira - Waka Waka,1,"['**check', 'out', 'my', 'new', 'mixtape****', '**check', 'out', 'my', 'new', 'mixtape****', '**check', 'out', 'my', 'new', 'mixtape***', '***check', 'out', 'my', 'new', 'mixtape******check', 'out', 'my', 'new', 'mixtape****', '**check', 'out', 'my', 'new', 'mixtape****', '**check', 'out', 'my', 'new', 'mixtape***', '***check', 'out', 'my', 'new', 'mixtape******check', 'out', 'my', 'new', 'mixtape****', '**check', 'out', 'my', 'new', 'mixtape****', '**check', 'out', 'my', 'new', 'mixtape***', '***check', 'out', 'my', 'new', 'mixtape******check', 'out', 'my', 'new', 'mixtape****', '**check', 'out', 'my', 'new', 'mixtape****', '**check', 'out', 'my', 'new', 'mixtape***', '***check', 'out', 'my', 'new', 'mixtape****']"
1159,1160,KatyPerry TheQueenOfPop,2014-09-22 06:50:24,--&gt;ATTENTION KATYCATS! Katy leads with 7 noms at this year MTV EMA! do vote daily for her: tv.  mtvema. com/vote (delete spaces) thumbs up and share on fb﻿,Katy Perry - Roar,1,"['--', '&', 'gt', ';', 'attention', 'katycats', '!', 'katy', 'leads', 'with', '7', 'noms', 'at', 'this', 'year', 'mtv', 'ema', '!', 'do', 'vote', 'daily', 'for', 'her', ':', 'tv.', 'mtvema.', 'com/vote', '(', 'delete', 'spaces', ')', 'thumbs', 'up', 'and', 'share', 'on', 'fb\ufeff']"
1160,1161,FERTHEBOSS1,2015-05-26 16:54:58.587,they Shuffle hard that they made an Earthquake in Nepal﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['they', 'shuffle', 'hard', 'that', 'they', 'made', 'an', 'earthquake', 'in', 'nepal\ufeff']"
1161,1162,Northland Paranormal Society,2013-08-27 13:35:06.557,Northland Paranormal Society is now on YouTube! Check out our channel of real Paranormal evidence!! facebook/ Northland Paranormal Society!!!,Shakira - Waka Waka,1,"['northland', 'paranormal', 'society', 'is', 'now', 'on', 'youtube', '!', 'check', 'out', 'our', 'channel', 'of', 'real', 'paranormal', 'evidence', '!', '!', 'facebook/', 'northland', 'paranormal', 'society', '!', '!', '!']"
1162,1163,ＯＧＶＡＤＥＲ,2014-09-29 02:54:58.986,man check out the raps on my channel im better rapper than these nigger fools﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['man', 'check', 'out', 'the', 'raps', 'on', 'my', 'channel', 'im', 'better', 'rapper', 'than', 'these', 'nigger', 'fools\ufeff']"
1163,1164,Brandon Wilson,2014-11-14 12:21:52,Why does a song like this have more views than Michael Jackson SMH﻿,PSY - GANGNAM STYLE(?????) M/V,0,"['why', 'does', 'a', 'song', 'like', 'this', 'have', 'more', 'views', 'than', 'michael', 'jackson', 'smh\ufeff']"
1164,1165,michael orton,2015-02-16 16:21:37.901,Check out this video on YouTube:﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
1165,1166,Chris Madzier,2014-10-29 01:23:19,Katy Perry - Roar (Official)  #soundsofsunday   #music  ﻿,Katy Perry - Roar,0,"['katy', 'perry', '-', 'roar', '(', 'official', ')', '#', 'soundsofsunday', '#', 'music', '\ufeff']"
1166,1167,chicharito fan,2015-05-17 19:35:44.075,I could finally do the spongebob but I started yesterday XD﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['i', 'could', 'finally', 'do', 'the', 'spongebob', 'but', 'i', 'started', 'yesterday', 'xd\ufeff']"
1167,1168,Punk 0utlaw,2015-05-19 06:14:30.089,"This song is like an oreo, the black part is good but the white part is better﻿",Eminem - Love The Way You Lie ft. Rihanna,0,"['this', 'song', 'is', 'like', 'an', 'oreo', ',', 'the', 'black', 'part', 'is', 'good', 'but', 'the', 'white', 'part', 'is', 'better\ufeff']"
